Vulnerability Name,Vulnerability ID,Category,Rule Name,Severity,Status,First Seen Time,Last Seen Time,Application Name,Application ID,How to Fix,Line Number,Source File Name,Code Snippet,CWE,OWASP,Reference,Language,Comment
Path Relative Stylesheet Import@modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/providers/FlowServiceDebugOperationImpl.html:10,66f3f523416a1861bee33b3b,INJECTION,Path Relative Stylesheet Import,HIGH,REPORTED,2024-09-25T11:33:54.989Z,2024-09-25T11:33:54.989Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee33b3b/howtofix,10,modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/providers/FlowServiceDebugOperationImpl.html,"<link rel=""stylesheet"" type=""text/css"" href=""../../../../../jquery-ui.overrides.css"" title=""Style"">",Not Available,Not Available,https://portswigger.net/research/detecting-and-exploiting-path-relative-stylesheet-import-prssi-vulnerabilities,HTML,
Path Relative Stylesheet Import@modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/providers/FlowServiceDebugOperation.html:8,66f3f523416a1861bee33b3c,INJECTION,Path Relative Stylesheet Import,HIGH,REPORTED,2024-09-25T11:33:54.989Z,2024-09-25T11:33:54.989Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee33b3c/howtofix,8,modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/providers/FlowServiceDebugOperation.html,"<link rel=""stylesheet"" type=""text/css"" href=""../../../../../stylesheet.css"" title=""Style"">",Not Available,Not Available,https://portswigger.net/research/detecting-and-exploiting-path-relative-stylesheet-import-prssi-vulnerabilities,HTML,
Path Relative Stylesheet Import@modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/providers/EdgeServerStatusNotificationOperations.html:10,66f3f523416a1861bee33b3d,INJECTION,Path Relative Stylesheet Import,HIGH,REPORTED,2024-09-25T11:33:54.989Z,2024-09-25T11:33:54.989Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee33b3d/howtofix,10,modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/providers/EdgeServerStatusNotificationOperations.html,"<link rel=""stylesheet"" type=""text/css"" href=""../../../../../jquery-ui.overrides.css"" title=""Style"">",Not Available,Not Available,https://portswigger.net/research/detecting-and-exploiting-path-relative-stylesheet-import-prssi-vulnerabilities,HTML,
Path Relative Stylesheet Import@modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/providers/DeploymentOperations.html:10,66f3f523416a1861bee33b3e,INJECTION,Path Relative Stylesheet Import,HIGH,REPORTED,2024-09-25T11:33:54.989Z,2024-09-25T11:33:54.989Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee33b3e/howtofix,10,modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/providers/DeploymentOperations.html,"<link rel=""stylesheet"" type=""text/css"" href=""../../../../../jquery-ui.overrides.css"" title=""Style"">",Not Available,Not Available,https://portswigger.net/research/detecting-and-exploiting-path-relative-stylesheet-import-prssi-vulnerabilities,HTML,
Path Relative Stylesheet Import@modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/models/UTFlowServiceModel.html:9,66f3f523416a1861bee33b3f,INJECTION,Path Relative Stylesheet Import,HIGH,REPORTED,2024-09-25T11:33:54.989Z,2024-09-25T11:33:54.989Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee33b3f/howtofix,9,modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/models/UTFlowServiceModel.html,"<link rel=""stylesheet"" type=""text/css"" href=""../../../../../jquery/jquery-ui.min.css"" title=""Style"">",Not Available,Not Available,https://portswigger.net/research/detecting-and-exploiting-path-relative-stylesheet-import-prssi-vulnerabilities,HTML,
Path Relative Stylesheet Import@modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/providers/DocumentTypeProvider.html:10,66f3f523416a1861bee33b40,INJECTION,Path Relative Stylesheet Import,HIGH,REPORTED,2024-09-25T11:33:54.989Z,2024-09-25T11:33:54.989Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee33b40/howtofix,10,modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/providers/DocumentTypeProvider.html,"<link rel=""stylesheet"" type=""text/css"" href=""../../../../../jquery-ui.overrides.css"" title=""Style"">",Not Available,Not Available,https://portswigger.net/research/detecting-and-exploiting-path-relative-stylesheet-import-prssi-vulnerabilities,HTML,
Path Relative Stylesheet Import@modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/providers/FlowServiceExecutionOperations.html:9,66f3f523416a1861bee33b41,INJECTION,Path Relative Stylesheet Import,HIGH,REPORTED,2024-09-25T11:33:54.989Z,2024-09-25T11:33:54.989Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee33b41/howtofix,9,modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/providers/FlowServiceExecutionOperations.html,"<link rel=""stylesheet"" type=""text/css"" href=""../../../../../jquery/jquery-ui.min.css"" title=""Style"">",Not Available,Not Available,https://portswigger.net/research/detecting-and-exploiting-path-relative-stylesheet-import-prssi-vulnerabilities,HTML,
Path Relative Stylesheet Import@modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/models/ExecutionConstants.html:10,66f3f523416a1861bee33b42,INJECTION,Path Relative Stylesheet Import,HIGH,REPORTED,2024-09-25T11:33:54.989Z,2024-09-25T11:33:54.989Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee33b42/howtofix,10,modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/models/ExecutionConstants.html,"<link rel=""stylesheet"" type=""text/css"" href=""../../../../../jquery-ui.overrides.css"" title=""Style"">",Not Available,Not Available,https://portswigger.net/research/detecting-and-exploiting-path-relative-stylesheet-import-prssi-vulnerabilities,HTML,
Path Relative Stylesheet Import@modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/models/EdgeServerStatus.html:8,66f3f523416a1861bee33b43,INJECTION,Path Relative Stylesheet Import,HIGH,REPORTED,2024-09-25T11:33:54.989Z,2024-09-25T11:33:54.989Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee33b43/howtofix,8,modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/models/EdgeServerStatus.html,"<link rel=""stylesheet"" type=""text/css"" href=""../../../../../stylesheet.css"" title=""Style"">",Not Available,Not Available,https://portswigger.net/research/detecting-and-exploiting-path-relative-stylesheet-import-prssi-vulnerabilities,HTML,
Path Relative Stylesheet Import@modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/models/OriginCode.html:9,66f3f523416a1861bee33b44,INJECTION,Path Relative Stylesheet Import,HIGH,REPORTED,2024-09-25T11:33:54.989Z,2024-09-25T11:33:54.989Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee33b44/howtofix,9,modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/models/OriginCode.html,"<link rel=""stylesheet"" type=""text/css"" href=""../../../../../jquery/jquery-ui.min.css"" title=""Style"">",Not Available,Not Available,https://portswigger.net/research/detecting-and-exploiting-path-relative-stylesheet-import-prssi-vulnerabilities,HTML,
Path Relative Stylesheet Import@modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/models/OriginCode.html:8,66f3f523416a1861bee33b45,INJECTION,Path Relative Stylesheet Import,HIGH,REPORTED,2024-09-25T11:33:54.989Z,2024-09-25T11:33:54.989Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee33b45/howtofix,8,modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/models/OriginCode.html,"<link rel=""stylesheet"" type=""text/css"" href=""../../../../../stylesheet.css"" title=""Style"">",Not Available,Not Available,https://portswigger.net/research/detecting-and-exploiting-path-relative-stylesheet-import-prssi-vulnerabilities,HTML,
Path Relative Stylesheet Import@modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/models/DebugConstants.html:8,66f3f523416a1861bee33b46,INJECTION,Path Relative Stylesheet Import,HIGH,REPORTED,2024-09-25T11:33:54.989Z,2024-09-25T11:33:54.989Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee33b46/howtofix,8,modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/models/DebugConstants.html,"<link rel=""stylesheet"" type=""text/css"" href=""../../../../../stylesheet.css"" title=""Style"">",Not Available,Not Available,https://portswigger.net/research/detecting-and-exploiting-path-relative-stylesheet-import-prssi-vulnerabilities,HTML,
Path Relative Stylesheet Import@modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/models/PackageVariableConstants.html:8,66f3f523416a1861bee33b47,INJECTION,Path Relative Stylesheet Import,HIGH,REPORTED,2024-09-25T11:33:54.989Z,2024-09-25T11:33:54.989Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee33b47/howtofix,8,modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/models/PackageVariableConstants.html,"<link rel=""stylesheet"" type=""text/css"" href=""../../../../../stylesheet.css"" title=""Style"">",Not Available,Not Available,https://portswigger.net/research/detecting-and-exploiting-path-relative-stylesheet-import-prssi-vulnerabilities,HTML,
Path Relative Stylesheet Import@modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/models/ExecutionConstants.html:8,66f3f523416a1861bee33b48,INJECTION,Path Relative Stylesheet Import,HIGH,REPORTED,2024-09-25T11:33:54.989Z,2024-09-25T11:33:54.989Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee33b48/howtofix,8,modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/models/ExecutionConstants.html,"<link rel=""stylesheet"" type=""text/css"" href=""../../../../../stylesheet.css"" title=""Style"">",Not Available,Not Available,https://portswigger.net/research/detecting-and-exploiting-path-relative-stylesheet-import-prssi-vulnerabilities,HTML,
Path Relative Stylesheet Import@modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/models/UTFlowMetadataHints.html:9,66f3f523416a1861bee33b49,INJECTION,Path Relative Stylesheet Import,HIGH,REPORTED,2024-09-25T11:33:54.989Z,2024-09-25T11:33:54.989Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee33b49/howtofix,9,modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/models/UTFlowMetadataHints.html,"<link rel=""stylesheet"" type=""text/css"" href=""../../../../../jquery/jquery-ui.min.css"" title=""Style"">",Not Available,Not Available,https://portswigger.net/research/detecting-and-exploiting-path-relative-stylesheet-import-prssi-vulnerabilities,HTML,
Path Relative Stylesheet Import@modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/models/UTFlowMetadataHints.html:10,66f3f523416a1861bee33b4a,INJECTION,Path Relative Stylesheet Import,HIGH,REPORTED,2024-09-25T11:33:54.989Z,2024-09-25T11:33:54.989Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee33b4a/howtofix,10,modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/models/UTFlowMetadataHints.html,"<link rel=""stylesheet"" type=""text/css"" href=""../../../../../jquery-ui.overrides.css"" title=""Style"">",Not Available,Not Available,https://portswigger.net/research/detecting-and-exploiting-path-relative-stylesheet-import-prssi-vulnerabilities,HTML,
Path Relative Stylesheet Import@modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/config/package-tree.html:10,66f3f523416a1861bee33b4b,INJECTION,Path Relative Stylesheet Import,HIGH,REPORTED,2024-09-25T11:33:54.989Z,2024-09-25T11:33:54.989Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee33b4b/howtofix,10,modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/config/package-tree.html,"<link rel=""stylesheet"" type=""text/css"" href=""../../../../../jquery-ui.overrides.css"" title=""Style"">",Not Available,Not Available,https://portswigger.net/research/detecting-and-exploiting-path-relative-stylesheet-import-prssi-vulnerabilities,HTML,
Path Relative Stylesheet Import@modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/models/PackageVariableConstants.html:9,66f3f523416a1861bee33b4c,INJECTION,Path Relative Stylesheet Import,HIGH,REPORTED,2024-09-25T11:33:54.989Z,2024-09-25T11:33:54.989Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee33b4c/howtofix,9,modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/models/PackageVariableConstants.html,"<link rel=""stylesheet"" type=""text/css"" href=""../../../../../jquery/jquery-ui.min.css"" title=""Style"">",Not Available,Not Available,https://portswigger.net/research/detecting-and-exploiting-path-relative-stylesheet-import-prssi-vulnerabilities,HTML,
Path Relative Stylesheet Import@modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/models/EdgeServerStatus.html:10,66f3f523416a1861bee33b4d,INJECTION,Path Relative Stylesheet Import,HIGH,REPORTED,2024-09-25T11:33:54.989Z,2024-09-25T11:33:54.989Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee33b4d/howtofix,10,modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/models/EdgeServerStatus.html,"<link rel=""stylesheet"" type=""text/css"" href=""../../../../../jquery-ui.overrides.css"" title=""Style"">",Not Available,Not Available,https://portswigger.net/research/detecting-and-exploiting-path-relative-stylesheet-import-prssi-vulnerabilities,HTML,
Path Relative Stylesheet Import@modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/models/PackageViewPayload.html:8,66f3f523416a1861bee33b4e,INJECTION,Path Relative Stylesheet Import,HIGH,REPORTED,2024-09-25T11:33:54.989Z,2024-09-25T11:33:54.989Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee33b4e/howtofix,8,modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/models/PackageViewPayload.html,"<link rel=""stylesheet"" type=""text/css"" href=""../../../../../stylesheet.css"" title=""Style"">",Not Available,Not Available,https://portswigger.net/research/detecting-and-exploiting-path-relative-stylesheet-import-prssi-vulnerabilities,HTML,
Path Relative Stylesheet Import@modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/models/ProjectMetadata.html:10,66f3f523416a1861bee33b4f,INJECTION,Path Relative Stylesheet Import,HIGH,REPORTED,2024-09-25T11:33:54.989Z,2024-09-25T11:33:54.989Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee33b4f/howtofix,10,modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/models/ProjectMetadata.html,"<link rel=""stylesheet"" type=""text/css"" href=""../../../../../jquery-ui.overrides.css"" title=""Style"">",Not Available,Not Available,https://portswigger.net/research/detecting-and-exploiting-path-relative-stylesheet-import-prssi-vulnerabilities,HTML,
Path Relative Stylesheet Import@modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/models/HybridExecutionPayLoad.html:8,66f3f523416a1861bee33b50,INJECTION,Path Relative Stylesheet Import,HIGH,REPORTED,2024-09-25T11:33:54.989Z,2024-09-25T11:33:54.989Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee33b50/howtofix,8,modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/models/HybridExecutionPayLoad.html,"<link rel=""stylesheet"" type=""text/css"" href=""../../../../../stylesheet.css"" title=""Style"">",Not Available,Not Available,https://portswigger.net/research/detecting-and-exploiting-path-relative-stylesheet-import-prssi-vulnerabilities,HTML,
Path Relative Stylesheet Import@modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/models/package-summary.html:8,66f3f523416a1861bee33b51,INJECTION,Path Relative Stylesheet Import,HIGH,REPORTED,2024-09-25T11:33:54.989Z,2024-09-25T11:33:54.989Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee33b51/howtofix,8,modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/models/package-summary.html,"<link rel=""stylesheet"" type=""text/css"" href=""../../../../../stylesheet.css"" title=""Style"">",Not Available,Not Available,https://portswigger.net/research/detecting-and-exploiting-path-relative-stylesheet-import-prssi-vulnerabilities,HTML,
Path Relative Stylesheet Import@modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/config/package-tree.html:9,66f3f523416a1861bee33b52,INJECTION,Path Relative Stylesheet Import,HIGH,REPORTED,2024-09-25T11:33:54.989Z,2024-09-25T11:33:54.989Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee33b52/howtofix,9,modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/config/package-tree.html,"<link rel=""stylesheet"" type=""text/css"" href=""../../../../../jquery/jquery-ui.min.css"" title=""Style"">",Not Available,Not Available,https://portswigger.net/research/detecting-and-exploiting-path-relative-stylesheet-import-prssi-vulnerabilities,HTML,
Path Relative Stylesheet Import@modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/config/package-tree.html:8,66f3f523416a1861bee33b53,INJECTION,Path Relative Stylesheet Import,HIGH,REPORTED,2024-09-25T11:33:54.989Z,2024-09-25T11:33:54.989Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee33b53/howtofix,8,modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/config/package-tree.html,"<link rel=""stylesheet"" type=""text/css"" href=""../../../../../stylesheet.css"" title=""Style"">",Not Available,Not Available,https://portswigger.net/research/detecting-and-exploiting-path-relative-stylesheet-import-prssi-vulnerabilities,HTML,
Path Relative Stylesheet Import@modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/models/OriginFlowService.html:9,66f3f523416a1861bee33b54,INJECTION,Path Relative Stylesheet Import,HIGH,REPORTED,2024-09-25T11:33:54.989Z,2024-09-25T11:33:54.989Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee33b54/howtofix,9,modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/models/OriginFlowService.html,"<link rel=""stylesheet"" type=""text/css"" href=""../../../../../jquery/jquery-ui.min.css"" title=""Style"">",Not Available,Not Available,https://portswigger.net/research/detecting-and-exploiting-path-relative-stylesheet-import-prssi-vulnerabilities,HTML,
Path Relative Stylesheet Import@modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/models/UTBusinessData.html:10,66f3f523416a1861bee33b55,INJECTION,Path Relative Stylesheet Import,HIGH,REPORTED,2024-09-25T11:33:54.989Z,2024-09-25T11:33:54.989Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee33b55/howtofix,10,modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/models/UTBusinessData.html,"<link rel=""stylesheet"" type=""text/css"" href=""../../../../../jquery-ui.overrides.css"" title=""Style"">",Not Available,Not Available,https://portswigger.net/research/detecting-and-exploiting-path-relative-stylesheet-import-prssi-vulnerabilities,HTML,
Path Relative Stylesheet Import@modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/models/DebugConstants.html:10,66f3f523416a1861bee33b56,INJECTION,Path Relative Stylesheet Import,HIGH,REPORTED,2024-09-25T11:33:54.989Z,2024-09-25T11:33:54.989Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee33b56/howtofix,10,modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/models/DebugConstants.html,"<link rel=""stylesheet"" type=""text/css"" href=""../../../../../jquery-ui.overrides.css"" title=""Style"">",Not Available,Not Available,https://portswigger.net/research/detecting-and-exploiting-path-relative-stylesheet-import-prssi-vulnerabilities,HTML,
Path Relative Stylesheet Import@modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/models/DebugPayload.html:8,66f3f523416a1861bee33b57,INJECTION,Path Relative Stylesheet Import,HIGH,REPORTED,2024-09-25T11:33:54.989Z,2024-09-25T11:33:54.989Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee33b57/howtofix,8,modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/models/DebugPayload.html,"<link rel=""stylesheet"" type=""text/css"" href=""../../../../../stylesheet.css"" title=""Style"">",Not Available,Not Available,https://portswigger.net/research/detecting-and-exploiting-path-relative-stylesheet-import-prssi-vulnerabilities,HTML,
Path Relative Stylesheet Import@modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/models/DebugType.html:8,66f3f523416a1861bee33b58,INJECTION,Path Relative Stylesheet Import,HIGH,REPORTED,2024-09-25T11:33:54.989Z,2024-09-25T11:33:54.989Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee33b58/howtofix,8,modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/models/DebugType.html,"<link rel=""stylesheet"" type=""text/css"" href=""../../../../../stylesheet.css"" title=""Style"">",Not Available,Not Available,https://portswigger.net/research/detecting-and-exploiting-path-relative-stylesheet-import-prssi-vulnerabilities,HTML,
